#Date;Time;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac
23.10.2020;22:50:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;22:45:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;22:40:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;22:35:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23,5;22:30:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;22:25:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;22:20:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;22:15:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;22:10:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;22:05:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;22:00:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;21:55:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;21:50:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;21:45:00;1;0;17000;0;0;0;zero;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;21:40:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;21:35:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;21:30:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;21:25:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;21:20:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;21:15:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;21:10:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;21:05:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;21:00:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;20:55:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;20:50:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;20:45:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;20:40:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;20:35:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;20:30:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;20:25:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;20:20:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;20:15:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;20:10:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;20:05:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;20:00:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;19:55:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;19:50:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;19:45:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;19:40:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;19:35:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;19:30:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;19:25:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;19:20:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;19:15:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;19:10:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;19:05:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;19:00:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;18:55:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;18:50:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;0;17300;0;0;0;0;0;0;0
23.10.2020;18:45:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;0;17000;0;0;0;0;0;0;0;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;86;17300;0;5;4;197;67;28;230
23.10.2020;18:40:00;1;0;17000;0;0;0;0;0;0;0;2;0;16800;0;0;0;0;0;0;0;3;83;17000;0;14;1;206;41;28;233;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;87;17300;36;6;4;207;67;28;231
23.10.2020;18:35:00;1;0;17000;0;0;0;0;0;0;0;2;91;16800;0;14;9;211;145;28;233;3;86;17000;36;14;4;211;153;28;233;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;0;17400;0;0;0;0;0;0;0;7;0;17000;0;0;0;0;0;0;0;8;89;17300;36;6;13;214;194;28;231
23.10.2020;18:30:00;1;0;17000;0;0;0;0;0;0;0;2;90;16800;36;12;14;211;215;28;232;3;86;17000;36;12;6;211;252;28;232;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;86;17400;0;6;2;213;294;29;233;7;0;17000;0;0;0;0;0;0;0;8;89;17300;36;6;14;219;211;28;230
23.10.2020;18:25:00;1;0;17000;0;0;0;0;0;0;0;2;92;16800;36;5;6;206;217;28;233;3;89;17000;36;5;7;213;275;29;233;4;0;15000;0;0;0;0;0;0;0;5;0;16200;0;0;0;0;0;0;0;6;91;17400;36;3;6;219;323;29;233;7;102;17000;0;12;0;414;210;29;232;8;93;17300;36;6;14;226;207;28;231
23.10.2020;18:20:00;1;0;17000;0;0;9;330;329;28;233;2;100;16800;36;6;5;221;214;28;233;3;96;17000;36;6;7;222;266;29;233;4;0;15000;0;48;27;373;372;28;1;5;0;16200;34;11;34;388;389;29;0;6;101;17400;36;0;9;270;334;29;233;7;106;17000;36;11;0;392;216;29;231;8;101;17300;36;7;8;310;207;28;231
23.10.2020;18:15:00;1;0;17000;34;7;7;460;342;28;233;2;115;16800;36;7;5;329;216;29;233;3;111;17000;36;5;11;295;291;29;233;4;82;15000;34;22;9;274;284;28;172;5;102;16200;34;3;44;403;426;29;221;6;116;17400;36;1;10;316;355;29;234;7;120;17000;36;12;4;408;240;29;233;8;116;17300;36;0;6;387;208;28;231
23.10.2020;18:10:00;1;111;17000;45;31;8;471;330;29;233;2;131;16800;36;0;0;402;220;29;232;3;128;16900;36;0;23;370;302;29;232;4;124;15000;36;6;1;215;293;29;233;5;126;16200;36;7;58;414;431;29;232;6;133;17400;36;10;21;382;373;30;233;7;136;17000;36;26;7;449;276;29;232;8;131;17300;36;5;2;419;213;29;231
23.10.2020;18:05:00;1;146;17000;36;47;9;494;328;29;233;2;143;16800;36;8;5;413;233;29;233;3;141;16900;36;10;31;394;321;29;233;4;134;15000;36;4;9;214;313;29;233;5;141;16200;36;11;70;426;438;30;233;6;146;17400;36;11;34;375;375;30;234;7;152;17000;36;36;10;467;291;29;232;8;145;17300;36;13;0;465;215;29;231
23.10.2020;18:00:00;1;147;16900;36;45;10;482;335;29;234;2;150;16800;36;10;6;443;257;29;233;3;148;16900;36;8;31;450;317;29;233;4;139;15000;36;2;8;242;341;29;233;5;141;16200;36;12;72;429;442;30;233;6;149;17400;36;14;32;389;397;30;234;7;153;17000;36;37;12;469;292;29;232;8;147;17300;36;12;1;436;225;29;232
23.10.2020;17:55:00;1;163;16900;36;46;20;466;328;29;234;2;167;16800;36;13;8;470;298;29;234;3;163;16900;36;13;31;475;318;30;234;4;154;15000;36;0;9;286;345;29;234;5;155;16200;36;12;75;438;447;30;233;6;165;17400;36;27;40;409;408;30;234;7;167;17000;36;41;20;459;302;30;233;8;163;17200;36;14;7;435;269;29;232
23.10.2020;17:50:00;1;161;16900;36;48;20;476;326;29;234;2;164;16800;36;13;8;463;287;30;234;3;160;16900;36;13;31;464;319;30;234;4;154;15000;36;0;9;310;341;29;234;5;149;16200;36;12;75;440;446;30;234;6;162;17400;36;25;39;405;410;30;235;7;165;17000;36;41;20;457;299;30;233;8;161;17200;36;13;6;440;266;29;232
23.10.2020;17:45:00;1;210;16900;36;80;38;512;327;30;234;2;211;16700;36;36;22;503;314;30;234;3;208;16900;36;36;54;503;338;30;234;4;204;15000;36;13;26;383;409;29;234;5;201;16200;36;38;97;431;457;30;233;6;208;17300;36;44;57;427;423;31;234;7;209;17000;36;67;35;498;323;30;233;8;211;17200;36;46;17;504;307;29;232
23.10.2020;17:40:00;;;;;;;;;;;;;16700;36;163;104;541;348;30;234;3;416;16900;36;163;139;544;362;30;234;4;408;14900;36;112;122;451;450;29;234;5;409;16200;36;147;204;465;485;30;234;6;423;17300;36;153;165;468;454;31;235;7;415;16900;36;192;117;540;356;30;234;8;423;17200;36;173;102;552;351;29;232
23.10.2020;17:35:00;1;461;16900;36;243;140;563;363;30;234;2;460;16700;36;193;119;540;350;30;234;3;459;16800;36;190;159;553;365;30;234;4;435;14900;36;124;136;461;457;30;235;5;437;16100;36;164;213;474;483;30;234;6;468;17300;36;174;186;471;460;31;235;7;462;16900;36;219;134;548;357;30;234;8;469;17200;36;208;117;565;344;30;234
23.10.2020;17:30:00;1;488;16800;36;254;149;558;360;30;234;2;486;16700;36;206;131;551;355;30;234;3;485;16800;36;209;167;560;363;30;234;4;454;14900;36;142;143;466;464;30;234;5;455;16100;36;179;222;475;493;31;234;6;494;17300;36;190;204;472;469;31;234;7;488;16900;36;239;146;548;359;30;234;8;497;17100;36;217;129;553;352;30;233
23.10.2020;17:25:00;1;668;16800;36;367;224;575;371;30;234;2;664;16600;36;314;203;563;365;30;234;3;666;16800;36;319;240;570;371;30;234;4;621;14800;36;229;221;477;478;30;235;5;636;16100;36;277;310;484;497;31;234;6;679;17200;36;282;302;482;480;31;235;7;664;16800;36;350;220;566;370;30;234;8;679;17100;36;329;202;567;365;30;233
23.10.2020;17:20:00;1;655;16700;36;359;219;564;367;30;234;2;654;16600;36;312;200;567;368;30;234;3;657;16700;36;319;237;573;371;30;234;4;610;14800;36;224;219;480;481;30;234;5;638;16000;36;277;314;481;493;31;233;6;673;17200;36;281;303;481;484;31;234;7;661;16800;36;346;219;566;370;31;233;8;676;17000;36;333;204;572;370;30;233
23.10.2020;17:15:00;1;713;16700;36;396;244;576;372;30;234;2;709;16500;36;343;222;566;370;30;234;3;710;16600;36;349;258;574;374;31;234;4;670;14700;36;252;250;482;483;30;234;5;684;15900;36;300;336;486;497;31;234;6;724;17100;36;305;325;481;483;31;234;7;711;16700;36;380;239;565;370;31;234;8;727;17000;36;362;222;568;366;30;233
23.10.2020;17:10:00;1;746;16600;36;414;255;568;366;30;234;2;742;16400;36;368;236;568;368;31;234;3;744;16600;36;373;271;577;373;31;234;4;708;14700;36;274;268;485;493;30;234;5;721;15900;36;317;358;484;503;31;234;6;762;17000;36;326;343;486;486;31;234;7;745;16700;36;400;253;569;371;31;234;8;763;16900;36;386;237;572;369;30;232
23.10.2020;17:05:00;1;924;16500;36;524;327;582;374;31;234;2;916;16400;36;470;303;575;373;31;234;3;922;16500;36;478;343;583;378;31;235;4;878;14600;36;357;350;490;496;31;235;5;895;15800;36;409;446;492;501;31;234;6;942;17000;36;417;436;491;488;32;235;7;924;16600;36;511;323;577;375;31;234;8;943;16800;36;494;308;575;370;31;233
23.10.2020;17:00:00;1;1073;16500;36;615;386;587;379;31;235;2;1063;16300;36;562;361;581;376;31;235;3;1071;16400;36;574;403;585;380;31;235;4;1004;14500;36;426;411;497;504;31;235;5;1033;15800;36;489;511;497;504;31;235;6;1097;16900;36;498;515;495;493;32;235;7;1074;16500;36;605;383;580;378;31;235;8;1096;16800;36;594;369;580;374;31;233
23.10.2020;16:55:00;1;1151;16400;36;667;418;585;376;31;234;2;1140;16200;36;609;392;581;375;31;234;3;1150;16400;36;622;435;588;380;31;234;4;1039;14500;36;450;417;501;524;31;235;5;1117;15700;36;535;551;494;507;31;234;6;1176;16800;36;535;560;499;495;32;235;7;1153;16400;36;654;418;580;378;31;235;8;1175;16700;36;641;403;577;372;31;233
23.10.2020;16:50:00;1;1518;16300;36;889;567;592;382;31;234;2;1499;16100;36;828;536;588;380;31;234;3;1514;16300;36;849;579;593;385;31;234;4;1366;14400;36;624;579;510;530;31;236;5;1483;15600;36;731;733;499;511;31;234;6;1547;16700;36;720;750;503;500;32;235;7;1515;16300;36;876;560;590;382;31;235;8;1540;16600;36;865;548;586;378;31;232
23.10.2020;16:45:00;1;1648;16200;36;973;621;596;387;31;236;2;1630;16000;36;913;586;596;387;31;237;3;1643;16100;36;934;632;599;387;31;236;4;1468;14300;36;686;624;520;535;32;237;5;1612;15500;36;802;792;501;514;31;236;6;1691;16600;36;792;829;509;507;32;237;7;1661;16200;36;962;620;594;385;31;236;8;1692;16400;36;960;609;598;388;32;235
23.10.2020;16:40:00;1;1389;16000;36;810;515;590;383;31;235;2;1373;15900;36;752;484;593;385;31;235;3;1383;16000;36;770;525;593;384;31;235;4;1267;14100;36;568;536;510;528;32;237;5;1353;15300;36;659;669;499;512;32;235;6;1422;16400;36;658;688;505;505;32;236;7;1395;16100;36;801;512;587;380;31;236;8;1423;16300;36;795;501;593;383;32;233
